Zone;Sub Zone;Category;Date;Count;Location
Canada;Grand Princess;Confirmed;2020-08-20;13;0.0,0.0
Canada;Grand Princess;Confirmed;2020-08-06;13;0.0,0.0
Canada;Grand Princess;Confirmed;2020-06-10;13;0.0,0.0
Canada;Grand Princess;Confirmed;2020-10-26;13;0.0,0.0
Canada;Grand Princess;Confirmed;2020-09-30;13;0.0,0.0
Canada;Manitoba;Confirmed;2020-09-29;1953;53.7609,-98.8139
Canada;Manitoba;Confirmed;2020-06-17;306;53.7609,-98.8139
Canada;Manitoba;Confirmed;2020-05-08;284;53.7609,-98.8139
Canada;Manitoba;Confirmed;2020-09-03;1264;53.7609,-98.8139
Canada;Manitoba;Confirmed;2020-01-27;0;53.7609,-98.8139
Canada;Manitoba;Confirmed;2020-04-26;271;53.7609,-98.8139
Canada;Manitoba;Confirmed;2020-04-06;203;53.7609,-98.8139
Canada;Manitoba;Confirmed;2020-09-18;1540;53.7609,-98.8139
Canada;Manitoba;Confirmed;2020-07-07;325;53.7609,-98.8139
Canada;New Brunswick;Confirmed;2020-11-19;392;46.5653,-66.4619
Canada;New Brunswick;Confirmed;2020-06-24;165;46.5653,-66.4619
Canada;New Brunswick;Confirmed;2020-03-25;18;46.5653,-66.4619
Canada;New Brunswick;Confirmed;2020-07-06;165;46.5653,-66.4619
Canada;New Brunswick;Confirmed;2020-05-17;120;46.5653,-66.4619
Canada;New Brunswick;Confirmed;2020-04-12;114;46.5653,-66.4619
Canada;New Brunswick;Confirmed;2020-11-17;379;46.5653,-66.4619
Canada;New Brunswick;Confirmed;2020-04-07;105;46.5653,-66.4619
Canada;New Brunswick;Confirmed;2020-11-03;344;46.5653,-66.4619
Canada;New Brunswick;Confirmed;2020-05-01;118;46.5653,-66.4619
Canada;New Brunswick;Confirmed;2020-02-10;0;46.5653,-66.4619
Canada;New Brunswick;Confirmed;2020-10-19;313;46.5653,-66.4619
Canada;Newfoundland and Labrador;Confirmed;2020-09-03;269;53.1355,-57.6604
Canada;Newfoundland and Labrador;Confirmed;2020-02-05;0;53.1355,-57.6604
Canada;Newfoundland and Labrador;Confirmed;2020-06-08;261;53.1355,-57.6604
Canada;Newfoundland and Labrador;Confirmed;2020-03-24;35;53.1355,-57.6604
Canada;Newfoundland and Labrador;Confirmed;2020-10-11;282;53.1355,-57.6604
Canada;Newfoundland and Labrador;Confirmed;2020-09-01;269;53.1355,-57.6604
Canada;Newfoundland and Labrador;Confirmed;2020-02-07;0;53.1355,-57.6604
Canada;Newfoundland and Labrador;Confirmed;2020-11-29;337;53.1355,-57.6604
Canada;Newfoundland and Labrador;Confirmed;2020-10-03;276;53.1355,-57.6604
Canada;Newfoundland and Labrador;Confirmed;2020-05-13;261;53.1355,-57.6604
Canada;Newfoundland and Labrador;Confirmed;2020-06-11;261;53.1355,-57.6604
Canada;Newfoundland and Labrador;Confirmed;2020-11-12;298;53.1355,-57.6604
Canada;Northwest Territories;Confirmed;2020-05-28;5;64.8255,-124.8457
Canada;Northwest Territories;Confirmed;2020-01-27;0;64.8255,-124.8457
Canada;Northwest Territories;Confirmed;2020-05-24;5;64.8255,-124.8457
Canada;Northwest Territories;Confirmed;2020-11-21;15;64.8255,-124.8457
Canada;Northwest Territories;Confirmed;2020-05-12;5;64.8255,-124.8457
Canada;Northwest Territories;Confirmed;2020-02-12;0;64.8255,-124.8457
Canada;Northwest Territories;Confirmed;2020-02-17;0;64.8255,-124.8457
Canada;Northwest Territories;Confirmed;2020-07-06;5;64.8255,-124.8457
Canada;Northwest Territories;Confirmed;2020-03-21;0;64.8255,-124.8457
Canada;Northwest Territories;Confirmed;2020-05-04;5;64.8255,-124.8457
Canada;Northwest Territories;Confirmed;2020-05-10;5;64.8255,-124.8457
Canada;Northwest Territories;Confirmed;2020-10-30;10;64.8255,-124.8457
Canada;Northwest Territories;Confirmed;2020-03-31;1;64.8255,-124.8457
Canada;Northwest Territories;Confirmed;2020-06-07;5;64.8255,-124.8457
Canada;Northwest Territories;Confirmed;2020-08-18;5;64.8255,-124.8457
Canada;Northwest Territories;Confirmed;2020-07-25;5;64.8255,-124.8457
Canada;Northwest Territories;Confirmed;2020-07-14;5;64.8255,-124.8457
Canada;Nova Scotia;Confirmed;2020-11-23;1190;44.682,-63.7443
Canada;Nova Scotia;Confirmed;2020-11-02;1113;44.682,-63.7443
Canada;Nova Scotia;Confirmed;2020-11-08;1128;44.682,-63.7443
Canada;Nova Scotia;Confirmed;2020-11-07;1125;44.682,-63.7443
Canada;Nova Scotia;Confirmed;2020-10-03;1089;44.682,-63.7443
Canada;Nova Scotia;Confirmed;2020-03-31;147;44.682,-63.7443
Canada;Nova Scotia;Confirmed;2020-11-15;1144;44.682,-63.7443
Canada;Nova Scotia;Confirmed;2020-09-17;1086;44.682,-63.7443
Canada;Nova Scotia;Confirmed;2020-04-05;262;44.682,-63.7443
Canada;Nova Scotia;Confirmed;2020-11-24;1227;44.682,-63.7443
Canada;Nunavut;Confirmed;2020-09-21;0;70.2998,-83.1076
Canada;Nunavut;Confirmed;2020-10-29;0;70.2998,-83.1076
Canada;Nunavut;Confirmed;2020-07-02;0;70.2998,-83.1076
Canada;Nunavut;Confirmed;2020-05-12;0;70.2998,-83.1076
Canada;Nunavut;Confirmed;2020-05-14;0;70.2998,-83.1076
Canada;Nunavut;Confirmed;2020-04-24;0;70.2998,-83.1076
Canada;Nunavut;Confirmed;2020-06-05;0;70.2998,-83.1076
Canada;Nunavut;Confirmed;2020-04-10;0;70.2998,-83.1076
Canada;Nunavut;Confirmed;2020-10-06;0;70.2998,-83.1076
Canada;Nunavut;Confirmed;2020-09-30;0;70.2998,-83.1076
Canada;Ontario;Confirmed;2020-09-08;45545;51.2538,-85.3232
Canada;Ontario;Confirmed;2020-02-15;3;51.2538,-85.3232
Canada;Ontario;Confirmed;2020-06-12;33378;51.2538,-85.3232
Canada;Ontario;Confirmed;2020-08-28;43919;51.2538,-85.3232
Canada;Ontario;Confirmed;2020-02-12;3;51.2538,-85.3232
Canada;Ontario;Confirmed;2020-10-03;55522;51.2538,-85.3232
Canada;Ontario;Confirmed;2020-04-07;4726;51.2538,-85.3232
Canada;Ontario;Confirmed;2020-11-27;114749;51.2538,-85.3232
Canada;Ontario;Confirmed;2020-10-27;74867;51.2538,-85.3232
Canada;Ontario;Confirmed;2020-10-17;65869;51.2538,-85.3232
Canada;Ontario;Confirmed;2020-11-28;116517;51.2538,-85.3232
Canada;Ontario;Confirmed;2020-03-26;858;51.2538,-85.3232
Canada;Ontario;Confirmed;2020-01-24;0;51.2538,-85.3232
Canada;Prince Edward Island;Confirmed;2020-06-08;27;46.5107,-63.4168
Canada;Prince Edward Island;Confirmed;2020-10-29;64;46.5107,-63.4168
Canada;Prince Edward Island;Confirmed;2020-04-20;26;46.5107,-63.4168
Canada;Prince Edward Island;Confirmed;2020-07-13;35;46.5107,-63.4168
Canada;Prince Edward Island;Confirmed;2020-04-04;22;46.5107,-63.4168
Canada;Prince Edward Island;Confirmed;2020-11-17;68;46.5107,-63.4168
Canada;Prince Edward Island;Confirmed;2020-08-23;44;46.5107,-63.4168
Canada;Prince Edward Island;Confirmed;2020-10-17;63;46.5107,-63.4168
Canada;Quebec;Confirmed;2020-04-30;27550;52.9399,-73.5491
Canada;Quebec;Confirmed;2020-03-15;24;52.9399,-73.5491
Canada;Quebec;Confirmed;2020-03-25;1342;52.9399,-73.5491
Canada;Quebec;Confirmed;2020-08-25;61803;52.9399,-73.5491
Canada;Quebec;Confirmed;2020-09-01;62614;52.9399,-73.5491
Canada;Quebec;Confirmed;2020-02-07;0;52.9399,-73.5491
Canada;Quebec;Confirmed;2020-03-08;4;52.9399,-73.5491
Canada;Quebec;Confirmed;2020-07-07;55997;52.9399,-73.5491
Canada;Repatriated Travellers;Confirmed;2020-01-26;0;
Canada;Repatriated Travellers;Confirmed;2020-04-27;0;
Canada;Repatriated Travellers;Confirmed;2020-07-19;0;
Canada;Repatriated Travellers;Confirmed;2020-11-04;0;
Canada;Repatriated Travellers;Confirmed;2020-03-14;0;
Canada;Repatriated Travellers;Confirmed;2020-01-30;0;
Canada;Repatriated Travellers;Confirmed;2020-08-28;0;
Canada;Repatriated Travellers;Confirmed;2020-04-26;0;
Canada;Repatriated Travellers;Confirmed;2020-02-20;0;
Canada;Repatriated Travellers;Confirmed;2020-02-14;0;
Canada;Saskatchewan;Confirmed;2020-09-08;1669;52.9399,-106.4509
Canada;Saskatchewan;Confirmed;2020-09-20;1807;52.9399,-106.4509
Canada;Saskatchewan;Confirmed;2020-07-28;1218;52.9399,-106.4509
Canada;Saskatchewan;Confirmed;2020-11-11;4326;52.9399,-106.4509
Canada;Saskatchewan;Confirmed;2020-06-20;726;52.9399,-106.4509
Canada;Saskatchewan;Confirmed;2020-08-03;1359;52.9399,-106.4509
Canada;Saskatchewan;Confirmed;2020-06-01;646;52.9399,-106.4509
Canada;Saskatchewan;Confirmed;2020-04-06;249;52.9399,-106.4509
Canada;Saskatchewan;Confirmed;2020-05-14;582;52.9399,-106.4509
Canada;Saskatchewan;Confirmed;2020-03-05;0;52.9399,-106.4509
Canada;Saskatchewan;Confirmed;2020-10-14;2199;52.9399,-106.4509
Canada;Yukon;Confirmed;2020-07-24;14;64.2823,-135.0
Canada;Yukon;Confirmed;2020-06-08;11;64.2823,-135.0
Canada;Yukon;Confirmed;2020-08-30;15;64.2823,-135.0
Canada;Yukon;Confirmed;2020-03-28;4;64.2823,-135.0
Canada;Yukon;Confirmed;2020-01-30;0;64.2823,-135.0
Canada;Yukon;Confirmed;2020-04-29;11;64.2823,-135.0
Canada;Yukon;Confirmed;2020-05-30;11;64.2823,-135.0
Canada;Yukon;Confirmed;2020-03-21;0;64.2823,-135.0
Canada;Yukon;Confirmed;2020-11-14;24;64.2823,-135.0
Canada;Yukon;Confirmed;2020-03-17;0;64.2823,-135.0
Canada;Yukon;Confirmed;2020-03-08;0;64.2823,-135.0
Canada;Yukon;Confirmed;2020-09-04;15;64.2823,-135.0
Canada;Yukon;Confirmed;2020-11-26;42;64.2823,-135.0
Canada;Yukon;Confirmed;2020-08-29;15;64.2823,-135.0
Canada;Yukon;Confirmed;2020-04-25;11;64.2823,-135.0
Canada;Yukon;Confirmed;2020-04-24;11;64.2823,-135.0
Canada;Yukon;Confirmed;2020-05-20;11;64.2823,-135.0
Canada;Yukon;Confirmed;2020-03-02;0;64.2823,-135.0
Canada;Yukon;Confirmed;2020-07-25;14;64.2823,-135.0
Canada;;Recovered;2020-06-17;63280;56.1304,-106.3468
Canada;;Recovered;2020-08-07;105128;56.1304,-106.3468
Canada;;Recovered;2020-09-22;128890;56.1304,-106.3468
Canada;;Recovered;2020-04-23;14761;56.1304,-106.3468
Canada;;Recovered;2020-04-16;9698;56.1304,-106.3468
Canada;;Recovered;2020-08-01;103072;56.1304,-106.3468
Canada;;Recovered;2020-08-14;109657;56.1304,-106.3468
Canada;;Recovered;2020-08-20;111811;56.1304,-106.3468
Canada;;Recovered;2020-01-29;0;56.1304,-106.3468
Canada;;Recovered;2020-07-18;98436;56.1304,-106.3468
Canada;;Recovered;2020-08-11;108465;56.1304,-106.3468
Canada;;Recovered;2020-06-05;53074;56.1304,-106.3468
Canada;;Recovered;2020-10-18;169751;56.1304,-106.3468
Canada;Alberta;Deaths;2020-09-29;266;53.9333,-116.5765
Canada;Alberta;Deaths;2020-11-04;338;53.9333,-116.5765
Canada;Alberta;Deaths;2020-02-27;0;53.9333,-116.5765
Canada;Alberta;Deaths;2020-07-29;190;53.9333,-116.5765
Canada;Alberta;Deaths;2020-06-12;149;53.9333,-116.5765
Canada;Alberta;Deaths;2020-08-14;221;53.9333,-116.5765
Canada;Alberta;Deaths;2020-11-13;398;53.9333,-116.5765
Canada;Alberta;Deaths;2020-03-07;0;53.9333,-116.5765
Canada;Alberta;Deaths;2020-06-07;146;53.9333,-116.5765
Canada;Alberta;Deaths;2020-07-15;163;53.9333,-116.5765
Canada;Alberta;Deaths;2020-05-15;125;53.9333,-116.5765
Canada;Alberta;Deaths;2020-06-10;151;53.9333,-116.5765
Canada;Alberta;Deaths;2020-03-26;2;53.9333,-116.5765
Canada;British Columbia;Deaths;2020-03-15;1;53.7267,-127.6476
Canada;British Columbia;Deaths;2020-10-08;245;53.7267,-127.6476
Canada;British Columbia;Deaths;2020-03-12;1;53.7267,-127.6476
Canada;British Columbia;Deaths;2020-05-25;161;53.7267,-127.6476
Canada;British Columbia;Deaths;2020-08-27;204;53.7267,-127.6476
Canada;British Columbia;Deaths;2020-02-24;0;53.7267,-127.6476
Canada;British Columbia;Deaths;2020-01-27;0;53.7267,-127.6476
Canada;British Columbia;Deaths;2020-05-24;157;53.7267,-127.6476
Canada;British Columbia;Deaths;2020-09-14;219;53.7267,-127.6476
Canada;British Columbia;Deaths;2020-05-02;114;53.7267,-127.6476
Canada;British Columbia;Deaths;2020-03-19;7;53.7267,-127.6476
Canada;British Columbia;Deaths;2020-10-09;245;53.7267,-127.6476
Canada;British Columbia;Deaths;2020-07-06;183;53.7267,-127.6476
Canada;British Columbia;Deaths;2020-09-12;213;53.7267,-127.6476
Canada;British Columbia;Deaths;2020-08-03;195;53.7267,-127.6476
Canada;British Columbia;Deaths;2020-10-30;263;53.7267,-127.6476
Canada;British Columbia;Deaths;2020-04-06;38;53.7267,-127.6476
Canada;British Columbia;Deaths;2020-02-28;0;53.7267,-127.6476
Canada;British Columbia;Deaths;2020-06-09;167;53.7267,-127.6476
Canada;British Columbia;Deaths;2020-04-24;98;53.7267,-127.6476
Canada;British Columbia;Deaths;2020-09-16;219;53.7267,-127.6476
Canada;Diamond Princess;Deaths;2020-10-28;1;0.0,0.0
Canada;Diamond Princess;Deaths;2020-05-02;1;0.0,0.0
Canada;Diamond Princess;Deaths;2020-05-16;1;0.0,0.0
Canada;Diamond Princess;Deaths;2020-10-25;1;0.0,0.0
Canada;Diamond Princess;Deaths;2020-10-10;1;0.0,0.0
Canada;Diamond Princess;Deaths;2020-08-06;1;0.0,0.0
Canada;Grand Princess;Deaths;2020-05-25;0;0.0,0.0
Canada;Grand Princess;Deaths;2020-05-07;0;0.0,0.0
Canada;Grand Princess;Deaths;2020-06-27;0;0.0,0.0
Canada;Grand Princess;Deaths;2020-02-21;0;0.0,0.0
Canada;Grand Princess;Deaths;2020-05-09;0;0.0,0.0
Canada;Grand Princess;Deaths;2020-02-22;0;0.0,0.0
Canada;Grand Princess;Deaths;2020-04-05;0;0.0,0.0
Canada;Grand Princess;Deaths;2020-09-19;0;0.0,0.0
Canada;Grand Princess;Deaths;2020-04-24;0;0.0,0.0
Canada;Grand Princess;Deaths;2020-10-14;0;0.0,0.0
Canada;Grand Princess;Deaths;2020-10-18;0;0.0,0.0
Canada;Grand Princess;Deaths;2020-09-30;0;0.0,0.0
Canada;Manitoba;Deaths;2020-01-25;0;53.7609,-98.8139
Canada;Manitoba;Deaths;2020-09-22;18;53.7609,-98.8139
Canada;Manitoba;Deaths;2020-02-09;0;53.7609,-98.8139
Canada;Manitoba;Deaths;2020-10-15;38;53.7609,-98.8139
Canada;New Brunswick;Deaths;2020-04-30;0;46.5653,-66.4619
Canada;New Brunswick;Deaths;2020-02-23;0;46.5653,-66.4619
Canada;New Brunswick;Deaths;2020-08-26;2;46.5653,-66.4619
Canada;New Brunswick;Deaths;2020-03-30;0;46.5653,-66.4619
Canada;New Brunswick;Deaths;2020-08-05;2;46.5653,-66.4619
Canada;New Brunswick;Deaths;2020-11-14;6;46.5653,-66.4619
Canada;New Brunswick;Deaths;2020-10-12;2;46.5653,-66.4619
Canada;New Brunswick;Deaths;2020-11-12;6;46.5653,-66.4619
Canada;Newfoundland and Labrador;Deaths;2020-11-20;4;53.1355,-57.6604
Canada;Newfoundland and Labrador;Deaths;2020-11-19;4;53.1355,-57.6604
Canada;Newfoundland and Labrador;Deaths;2020-03-16;0;53.1355,-57.6604
Canada;Newfoundland and Labrador;Deaths;2020-03-14;0;53.1355,-57.6604
Canada;Newfoundland and Labrador;Deaths;2020-04-29;3;53.1355,-57.6604
Canada;Newfoundland and Labrador;Deaths;2020-11-10;4;53.1355,-57.6604
Canada;Newfoundland and Labrador;Deaths;2020-09-18;3;53.1355,-57.6604
Canada;Newfoundland and Labrador;Deaths;2020-02-11;0;53.1355,-57.6604
Canada;Newfoundland and Labrador;Deaths;2020-03-01;0;53.1355,-57.6604
Canada;Newfoundland and Labrador;Deaths;2020-06-19;3;53.1355,-57.6604
Canada;Newfoundland and Labrador;Deaths;2020-03-22;0;53.1355,-57.6604
Canada;Northwest Territories;Deaths;2020-05-31;0;64.8255,-124.8457
Canada;Northwest Territories;Deaths;2020-05-24;0;64.8255,-124.8457
Canada;Northwest Territories;Deaths;2020-03-24;0;64.8255,-124.8457
Canada;Northwest Territories;Deaths;2020-08-25;0;64.8255,-124.8457
Canada;Northwest Territories;Deaths;2020-05-30;0;64.8255,-124.8457
Canada;Northwest Territories;Deaths;2020-04-18;0;64.8255,-124.8457
Canada;Northwest Territories;Deaths;2020-04-11;0;64.8255,-124.8457
Canada;Northwest Territories;Deaths;2020-07-03;0;64.8255,-124.8457
Canada;Northwest Territories;Deaths;2020-02-14;0;64.8255,-124.8457
Canada;Northwest Territories;Deaths;2020-08-13;0;64.8255,-124.8457
Canada;Northwest Territories;Deaths;2020-02-25;0;64.8255,-124.8457
Canada;Northwest Territories;Deaths;2020-04-05;0;64.8255,-124.8457
Canada;Northwest Territories;Deaths;2020-06-11;0;64.8255,-124.8457
Canada;Northwest Territories;Deaths;2020-05-19;0;64.8255,-124.8457
Canada;Northwest Territories;Deaths;2020-10-23;0;64.8255,-124.8457
Canada;Nova Scotia;Deaths;2020-07-20;63;44.682,-63.7443
Canada;Nova Scotia;Deaths;2020-07-02;63;44.682,-63.7443
Canada;Nova Scotia;Deaths;2020-02-12;0;44.682,-63.7443
Canada;Nova Scotia;Deaths;2020-10-11;65;44.682,-63.7443
Canada;Nova Scotia;Deaths;2020-06-13;62;44.682,-63.7443
Canada;Nova Scotia;Deaths;2020-05-17;55;44.682,-63.7443
Canada;Nova Scotia;Deaths;2020-07-30;64;44.682,-63.7443
Canada;Nova Scotia;Deaths;2020-03-01;0;44.682,-63.7443
Canada;Nova Scotia;Deaths;2020-05-19;56;44.682,-63.7443
Canada;Nova Scotia;Deaths;2020-06-30;63;44.682,-63.7443
Canada;Nova Scotia;Deaths;2020-10-01;65;44.682,-63.7443
Canada;Nunavut;Deaths;2020-11-20;0;70.2998,-83.1076
Canada;Nunavut;Deaths;2020-01-27;0;70.2998,-83.1076
Canada;Nunavut;Deaths;2020-07-22;0;70.2998,-83.1076
Canada;Nunavut;Deaths;2020-07-29;0;70.2998,-83.1076
Canada;Nunavut;Deaths;2020-07-31;0;70.2998,-83.1076
Canada;Nunavut;Deaths;2020-10-07;0;70.2998,-83.1076
Canada;Nunavut;Deaths;2020-04-26;0;70.2998,-83.1076
Canada;Nunavut;Deaths;2020-11-29;0;70.2998,-83.1076
Canada;Nunavut;Deaths;2020-10-30;0;70.2998,-83.1076
Canada;Nunavut;Deaths;2020-02-13;0;70.2998,-83.1076
Canada;Nunavut;Deaths;2020-08-06;0;70.2998,-83.1076
Canada;Nunavut;Deaths;2020-03-09;0;70.2998,-83.1076
Canada;Nunavut;Deaths;2020-07-14;0;70.2998,-83.1076
Canada;Ontario;Deaths;2020-03-16;0;51.2538,-85.3232
Canada;Ontario;Deaths;2020-09-12;2863;51.2538,-85.3232
Canada;Ontario;Deaths;2020-11-16;3418;51.2538,-85.3232
Canada;Ontario;Deaths;2020-11-08;3285;51.2538,-85.3232
Canada;Ontario;Deaths;2020-02-20;0;51.2538,-85.3232
Canada;Ontario;Deaths;2020-03-27;18;51.2538,-85.3232
Canada;Ontario;Deaths;2020-10-31;3186;51.2538,-85.3232
Canada;Ontario;Deaths;2020-06-09;2536;51.2538,-85.3232
Canada;Ontario;Deaths;2020-07-25;2802;51.2538,-85.3232
Canada;Ontario;Deaths;2020-10-06;3038;51.2538,-85.3232
Canada;Ontario;Deaths;2020-10-26;3151;51.2538,-85.3232
Canada;Ontario;Deaths;2020-06-14;2590;51.2538,-85.3232
Canada;Ontario;Deaths;2020-01-24;0;51.2538,-85.3232
Canada;Prince Edward Island;Deaths;2020-03-29;0;46.5107,-63.4168
Canada;Prince Edward Island;Deaths;2020-05-12;0;46.5107,-63.4168
Canada;Prince Edward Island;Deaths;2020-09-02;0;46.5107,-63.4168
Canada;Prince Edward Island;Deaths;2020-06-25;0;46.5107,-63.4168
Canada;Prince Edward Island;Deaths;2020-07-03;0;46.5107,-63.4168
Canada;Prince Edward Island;Deaths;2020-11-10;0;46.5107,-63.4168
Canada;Prince Edward Island;Deaths;2020-02-01;0;46.5107,-63.4168
Canada;Prince Edward Island;Deaths;2020-12-02;0;46.5107,-63.4168
Canada;Quebec;Deaths;2020-07-27;5667;52.9399,-73.5491
Canada;Quebec;Deaths;2020-06-24;5441;52.9399,-73.5491
Canada;Quebec;Deaths;2020-02-09;0;52.9399,-73.5491
Canada;Quebec;Deaths;2020-10-11;5953;52.9399,-73.5491
Canada;Quebec;Deaths;2020-02-03;0;52.9399,-73.5491
Canada;Quebec;Deaths;2020-04-17;688;52.9399,-73.5491
Canada;Quebec;Deaths;2020-10-30;6231;52.9399,-73.5491
Canada;Quebec;Deaths;2020-03-03;0;52.9399,-73.5491
Canada;Quebec;Deaths;2020-09-06;5769;52.9399,-73.5491
Canada;Quebec;Deaths;2020-03-26;8;52.9399,-73.5491
Canada;Quebec;Deaths;2020-08-15;5719;52.9399,-73.5491
Canada;Repatriated Travellers;Deaths;2020-10-04;0;
Canada;Repatriated Travellers;Deaths;2020-05-31;0;
Canada;Repatriated Travellers;Deaths;2020-04-23;0;
Canada;Repatriated Travellers;Deaths;2020-08-12;0;
Canada;Repatriated Travellers;Deaths;2020-09-02;0;
Canada;Repatriated Travellers;Deaths;2020-07-21;0;
Canada;Repatriated Travellers;Deaths;2020-05-18;0;
Canada;Repatriated Travellers;Deaths;2020-10-01;0;
Canada;Repatriated Travellers;Deaths;2020-10-19;0;
Canada;Repatriated Travellers;Deaths;2020-08-15;0;
Canada;Repatriated Travellers;Deaths;2020-09-30;0;
Canada;Saskatchewan;Deaths;2020-11-05;25;52.9399,-106.4509
Canada;Saskatchewan;Deaths;2020-04-09;3;52.9399,-106.4509
Canada;Saskatchewan;Deaths;2020-10-08;24;52.9399,-106.4509
Canada;Saskatchewan;Deaths;2020-02-08;0;52.9399,-106.4509
Canada;Saskatchewan;Deaths;2020-09-08;24;52.9399,-106.4509
Canada;Saskatchewan;Deaths;2020-03-18;0;52.9399,-106.4509
Canada;Saskatchewan;Deaths;2020-11-16;31;52.9399,-106.4509
Canada;Saskatchewan;Deaths;2020-06-26;13;52.9399,-106.4509
Canada;Saskatchewan;Deaths;2020-10-31;25;52.9399,-106.4509
Canada;Saskatchewan;Deaths;2020-03-10;0;52.9399,-106.4509
Canada;Saskatchewan;Deaths;2020-09-04;24;52.9399,-106.4509
Canada;Saskatchewan;Deaths;2020-04-02;3;52.9399,-106.4509
Canada;Saskatchewan;Deaths;2020-03-13;0;52.9399,-106.4509
Canada;Saskatchewan;Deaths;2020-07-07;15;52.9399,-106.4509
Canada;Saskatchewan;Deaths;2020-10-06;24;52.9399,-106.4509
Canada;Yukon;Deaths;2020-07-08;0;64.2823,-135.0
Canada;Yukon;Deaths;2020-03-25;0;64.2823,-135.0
Canada;Yukon;Deaths;2020-07-17;0;64.2823,-135.0
Canada;Yukon;Deaths;2020-03-24;0;64.2823,-135.0
Canada;Yukon;Deaths;2020-02-20;0;64.2823,-135.0
Canada;Yukon;Deaths;2020-10-13;0;64.2823,-135.0
Canada;Yukon;Deaths;2020-04-01;0;64.2823,-135.0
Canada;Yukon;Deaths;2020-06-30;0;64.2823,-135.0
Canada;Yukon;Deaths;2020-10-24;0;64.2823,-135.0
Canada;Alberta;Confirmed;2020-07-20;9587;53.9333,-116.5765
Canada;Alberta;Confirmed;2020-11-02;27664;53.9333,-116.5765
Canada;Alberta;Confirmed;2020-05-07;6017;53.9333,-116.5765
Canada;Alberta;Confirmed;2020-02-19;0;53.9333,-116.5765
Canada;Alberta;Confirmed;2020-03-21;195;53.9333,-116.5765
Canada;Alberta;Confirmed;2020-08-13;11969;53.9333,-116.5765
Canada;Alberta;Confirmed;2020-08-10;11687;53.9333,-116.5765
Canada;Alberta;Confirmed;2020-02-22;0;53.9333,-116.5765
Canada;Alberta;Confirmed;2020-07-18;9219;53.9333,-116.5765
Canada;Alberta;Confirmed;2020-09-15;15957;53.9333,-116.5765
Canada;Alberta;Confirmed;2020-03-22;259;53.9333,-116.5765
Canada;British Columbia;Confirmed;2020-03-15;73;53.7267,-127.6476
Canada;British Columbia;Confirmed;2020-02-05;2;53.7267,-127.6476
Canada;British Columbia;Confirmed;2020-03-25;617;53.7267,-127.6476
Canada;British Columbia;Confirmed;2020-07-02;2940;53.7267,-127.6476
Canada;British Columbia;Confirmed;2020-09-01;5848;53.7267,-127.6476
Canada;British Columbia;Confirmed;2020-06-04;2632;53.7267,-127.6476
Canada;British Columbia;Confirmed;2020-05-03;2171;53.7267,-127.6476
Canada;British Columbia;Confirmed;2020-07-15;3149;53.7267,-127.6476
Canada;British Columbia;Confirmed;2020-09-04;6162;53.7267,-127.6476
Canada;British Columbia;Confirmed;2020-10-17;11189;53.7267,-127.6476
Canada;British Columbia;Confirmed;2020-08-10;4065;53.7267,-127.6476
Canada;British Columbia;Confirmed;2020-05-06;2255;53.7267,-127.6476
